accession,length,expAA,First,PredHel,Topology
AT4G15040.1,len=687,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
AT4G15130.1,len=304,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
AT4G15640.1,len=390,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G15802.1,len=86,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G15940.1,len=222,ExpAA=11.07,First60=0.00,PredHel=0,Topology=o
AT4G16150.1,len=922,ExpAA=2.93,First60=0.00,PredHel=0,Topology=o
AT4G16444.1,len=178,ExpAA=64.29,First60=21.19,PredHel=3,Topology=o10-32i106-128o143-165i
AT4G16450.1,len=106,ExpAA=33.23,First60=15.84,PredHel=0,Topology=o
AT4G16650.1,len=549,ExpAA=22.27,First60=15.40,PredHel=1,Topology=i46-68o
AT4G16660.1,len=867,ExpAA=7.93,First60=7.91,PredHel=0,Topology=o
AT4G16700.1,len=453,ExpAA=5.85,First60=0.10,PredHel=0,Topology=o
AT4G16710.1,len=176,ExpAA=0.41,First60=0.38,PredHel=0,Topology=o
AT4G16760.1,len=664,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G17050.1,len=298,ExpAA=0.78,First60=0.01,PredHel=0,Topology=o
AT4G17085.1,len=57,ExpAA=22.34,First60=22.34,PredHel=1,Topology=o5-27i
AT4G17140.3,len=4219,ExpAA=26.17,First60=0.00,PredHel=0,Topology=o
AT4G18100.1,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G18230.1,len=233,ExpAA=86.27,First60=30.25,PredHel=4,Topology=i16-38o53-75i126-148o163-185i
AT4G18440.1,len=536,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
AT4G18800.1,len=214,ExpAA=0.15,First60=0.07,PredHel=0,Topology=o
AT4G19640.1,len=200,ExpAA=0.25,First60=0.09,PredHel=0,Topology=o
AT4G21150.1,len=691,ExpAA=85.43,First60=20.96,PredHel=4,Topology=i7-29o596-618i630-652o656-673i
AT4G21180.1,len=661,ExpAA=68.28,First60=22.66,PredHel=3,Topology=i7-29o63-85i192-214o
AT4G22220.1,len=167,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G22310.1,len=108,ExpAA=5.92,First60=0.19,PredHel=0,Topology=o
AT4G22330.1,len=255,ExpAA=113.58,First60=22.12,PredHel=5,Topology=o32-54i61-83o127-149i170-192o207-226i
AT4G22580.1,len=435,ExpAA=14.07,First60=14.00,PredHel=1,Topology=i7-21o
AT4G22690.1,len=557,ExpAA=5.29,First60=1.89,PredHel=0,Topology=o
AT4G22710.1,len=526,ExpAA=22.11,First60=22.02,PredHel=1,Topology=i21-43o
AT4G22890.1,len=324,ExpAA=42.11,First60=0.00,PredHel=2,Topology=i202-219o239-261i
AT4G23630.1,len=275,ExpAA=62.32,First60=0.00,PredHel=3,Topology=i101-118o122-144i201-223o
AT4G23940.1,len=946,ExpAA=67.25,First60=0.00,PredHel=3,Topology=o289-311i318-340o372-394i
AT4G24840.1,len=756,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G25530.1,len=686,ExpAA=0.34,First60=0.00,PredHel=0,Topology=o
AT4G25550.1,len=200,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
AT4G25630.1,len=320,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G26210.1,len=122,ExpAA=3.92,First60=0.00,PredHel=0,Topology=o
AT4G26410.1,len=263,ExpAA=2.04,First60=0.00,PredHel=0,Topology=o
AT4G26620.1,len=443,ExpAA=6.91,First60=0.00,PredHel=0,Topology=o
AT4G26780.1,len=327,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G26970.1,len=995,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
AT4G27020.1,len=523,ExpAA=19.42,First60=19.27,PredHel=1,Topology=i7-29o
AT4G27120.1,len=298,ExpAA=19.68,First60=19.68,PredHel=1,Topology=o4-23i
AT4G27500.1,len=612,ExpAA=22.74,First60=0.00,PredHel=1,Topology=o589-611i
AT4G27585.1,len=411,ExpAA=0.13,First60=0.01,PredHel=0,Topology=o
AT4G27760.1,len=376,ExpAA=0.31,First60=0.01,PredHel=0,Topology=o
AT4G28220.1,len=571,ExpAA=0.41,First60=0.38,PredHel=0,Topology=o
AT4G28390.1,len=379,ExpAA=73.06,First60=0.02,PredHel=3,Topology=o183-205i246-268o283-305i
AT4G28510.1,len=288,ExpAA=15.06,First60=15.06,PredHel=0,Topology=o
AT4G28570.1,len=748,ExpAA=35.13,First60=0.02,PredHel=1,Topology=i87-109o
AT4G28600.1,len=739,ExpAA=0.10,First60=0.00,PredHel=0,Topology=o
AT4G29130.1,len=496,ExpAA=22.40,First60=20.01,PredHel=1,Topology=i5-24o
AT4G29210.1,len=637,ExpAA=27.74,First60=18.41,PredHel=1,Topology=i30-47o
AT4G29220.1,len=473,ExpAA=0.81,First60=0.00,PredHel=0,Topology=o
AT4G29480.1,len=122,ExpAA=3.80,First60=0.00,PredHel=0,Topology=o
AT4G29660.1,len=103,ExpAA=21.34,First60=21.01,PredHel=1,Topology=i37-59o
AT4G30010.1,len=90,ExpAA=6.90,First60=3.02,PredHel=0,Topology=o
AT4G30090.1,len=388,ExpAA=23.19,First60=0.50,PredHel=1,Topology=o337-359i
AT4G30440.1,len=429,ExpAA=41.78,First60=21.37,PredHel=2,Topology=o34-56i85-107o
AT4G30600.1,len=634,ExpAA=2.57,First60=0.00,PredHel=0,Topology=o
AT4G30920.1,len=583,ExpAA=0.60,First60=0.01,PredHel=0,Topology=o
AT4G30930.1,len=270,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G30996.1,len=172,ExpAA=18.95,First60=18.95,PredHel=1,Topology=i12-30o
AT4G31460.1,len=212,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G31810.1,len=409,ExpAA=0.52,First60=0.00,PredHel=0,Topology=o
AT4G32260.1,len=219,ExpAA=22.52,First60=2.14,PredHel=0,Topology=o
AT4G32470.1,len=122,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G32605.1,len=227,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G32840.1,len=462,ExpAA=0.95,First60=0.00,PredHel=0,Topology=o
AT4G33360.1,len=344,ExpAA=4.97,First60=1.13,PredHel=0,Topology=o
AT4G33680.1,len=461,ExpAA=0.10,First60=0.09,PredHel=0,Topology=o
AT4G34180.1,len=255,ExpAA=10.86,First60=10.86,PredHel=0,Topology=o
AT4G34700.1,len=117,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT4G34910.1,len=626,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G34950.1,len=567,ExpAA=252.47,First60=9.83,PredHel=11,Topology=o80-102i115-137o174-196i215-234o244-266i351-370o375-397i418-440o444-466i479-501o521-543i
AT4G35000.1,len=287,ExpAA=22.48,First60=0.01,PredHel=1,Topology=o258-280i
AT4G35220.1,len=272,ExpAA=3.39,First60=3.38,PredHel=0,Topology=o
AT4G35260.1,len=367,ExpAA=0.10,First60=0.00,PredHel=0,Topology=o
AT4G35460.1,len=375,ExpAA=0.31,First60=0.13,PredHel=0,Topology=o
AT4G35760.1,len=376,ExpAA=95.63,First60=0.00,PredHel=4,Topology=i124-146o166-185i192-211o221-243i
AT4G36420.1,len=179,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
AT4G36480.1,len=482,ExpAA=17.24,First60=13.49,PredHel=0,Topology=o
AT4G36680.1,len=412,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT4G36720.1,len=200,ExpAA=7.24,First60=3.69,PredHel=0,Topology=o
AT4G36790.1,len=489,ExpAA=260.03,First60=20.08,PredHel=12,Topology=i35-54o80-102i109-131o135-157i169-191o201-223i264-286o296-318i331-353o363-385i398-420o449-471i
AT4G36960.1,len=379,ExpAA=0.14,First60=0.00,PredHel=0,Topology=o
AT4G37330.1,len=492,ExpAA=21.95,First60=21.33,PredHel=1,Topology=i7-24o
AT4G37820.1,len=532,ExpAA=18.04,First60=18.04,PredHel=1,Topology=i13-35o
AT4G37910.1,len=682,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
AT4G38150.1,len=302,ExpAA=0.12,First60=0.00,PredHel=0,Topology=o
AT4G38540.1,len=407,ExpAA=3.96,First60=3.92,PredHel=0,Topology=o
AT4G39150.1,len=345,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
AT4G39220.1,len=191,ExpAA=69.45,First60=19.67,PredHel=3,Topology=o39-57i62-84o139-158i
AT4G39235.1,len=86,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
AT4G39660.1,len=476,ExpAA=0.50,First60=0.00,PredHel=0,Topology=o
AT4G39690.1,len=650,ExpAA=4.02,First60=0.00,PredHel=0,Topology=o
AT4G39740.1,len=276,ExpAA=13.16,First60=0.00,PredHel=0,Topology=o
AT5G02050.1,len=267,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G03160.1,len=482,ExpAA=21.26,First60=21.24,PredHel=1,Topology=i12-34o
AT5G03290.1,len=374,ExpAA=0.07,First60=0.05,PredHel=0,Topology=o
AT5G04800.1,len=141,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
AT5G04830.1,len=178,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G05370.1,len=72,ExpAA=11.90,First60=11.26,PredHel=0,Topology=o
AT5G05520.1,len=524,ExpAA=2.30,First60=0.00,PredHel=0,Topology=o
AT5G05670.2,len=260,ExpAA=22.11,First60=21.23,PredHel=1,Topology=o29-51i
AT5G05990.1,len=259,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G06580.1,len=567,ExpAA=3.15,First60=1.86,PredHel=0,Topology=o
AT5G06660.1,len=196,ExpAA=42.51,First60=21.86,PredHel=2,Topology=i17-39o101-120i
AT5G06720.1,len=335,ExpAA=20.64,First60=20.34,PredHel=1,Topology=i12-34o
AT5G06830.1,len=549,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G07320.1,len=479,ExpAA=35.43,First60=0.00,PredHel=0,Topology=o
AT5G07440.1,len=411,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
AT5G07460.1,len=218,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G08300.1,len=347,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
AT5G08530.1,len=486,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
AT5G08580.1,len=391,ExpAA=18.39,First60=18.38,PredHel=1,Topology=i5-22o
AT5G09420.1,len=603,ExpAA=15.63,First60=15.44,PredHel=0,Topology=o
AT5G09590.1,len=682,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
AT5G09840.1,len=924,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
AT5G10730.1,len=287,ExpAA=1.29,First60=0.00,PredHel=0,Topology=o
AT5G10860.1,len=206,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G11390.1,len=703,ExpAA=19.14,First60=0.00,PredHel=1,Topology=o682-699i
AT5G11520.1,len=449,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
AT5G11980.1,len=569,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
AT5G12190.1,len=124,ExpAA=0.15,First60=0.01,PredHel=0,Topology=o
AT5G12200.1,len=531,ExpAA=0.29,First60=0.28,PredHel=0,Topology=o
AT5G12290.1,len=602,ExpAA=45.34,First60=3.77,PredHel=2,Topology=i300-319o468-490i
AT5G13450.1,len=238,ExpAA=0.19,First60=0.13,PredHel=0,Topology=o
AT5G13490.1,len=385,ExpAA=76.68,First60=1.10,PredHel=3,Topology=o188-210i252-274o289-311i
AT5G13500.1,len=358,ExpAA=48.49,First60=22.62,PredHel=1,Topology=i7-29o
AT5G13610.1,len=402,ExpAA=18.82,First60=0.02,PredHel=1,Topology=o376-398i
AT5G13640.1,len=671,ExpAA=35.21,First60=8.08,PredHel=1,Topology=i48-70o
AT5G13710.1,len=336,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G13780.1,len=192,ExpAA=0.09,First60=0.09,PredHel=0,Topology=o
AT5G14030.1,len=195,ExpAA=43.57,First60=22.01,PredHel=2,Topology=o10-32i158-180o
AT5G14040.1,len=375,ExpAA=24.93,First60=0.01,PredHel=0,Topology=o
AT5G14105.1,len=76,ExpAA=10.55,First60=10.55,PredHel=0,Topology=o
AT5G14580.1,len=991,ExpAA=0.05,First60=0.04,PredHel=0,Topology=o
AT5G14590.1,len=485,ExpAA=0.44,First60=0.44,PredHel=0,Topology=o
AT5G14780.1,len=384,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
AT5G14950.1,len=1173,ExpAA=24.06,First60=13.26,PredHel=1,Topology=i47-69o
AT5G15640.1,len=323,ExpAA=82.11,First60=20.73,PredHel=4,Topology=i26-48o80-102i183-205o233-255i
AT5G15690.1,len=169,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G15910.1,len=269,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
AT5G15980.1,len=668,ExpAA=0.17,First60=0.00,PredHel=0,Topology=o
AT5G16010.1,len=268,ExpAA=106.43,First60=19.83,PredHel=5,Topology=o15-34i69-88o160-179i199-221o225-244i
AT5G16550.1,len=249,ExpAA=84.46,First60=0.23,PredHel=4,Topology=i113-132o136-158i160-182o186-208i
AT5G16720.1,len=675,ExpAA=23.29,First60=23.29,PredHel=1,Topology=i21-43o
AT5G16930.1,len=644,ExpAA=7.48,First60=7.13,PredHel=0,Topology=o
AT5G16950.1,len=99,ExpAA=22.45,First60=0.12,PredHel=1,Topology=o61-83i
AT5G17670.1,len=309,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
AT5G17770.1,len=281,ExpAA=22.46,First60=20.85,PredHel=1,Topology=i13-32o
AT5G17980.1,len=1049,ExpAA=46.22,First60=0.00,PredHel=2,Topology=o881-903i992-1014o
AT5G18170.1,len=411,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
AT5G18250.1,len=133,ExpAA=43.40,First60=20.54,PredHel=2,Topology=o37-59i71-93o
AT5G18480.1,len=537,ExpAA=120.36,First60=13.03,PredHel=5,Topology=o295-313i373-395o405-427i461-483o487-509i
AT5G18900.1,len=298,ExpAA=12.21,First60=12.21,PredHel=0,Topology=o
AT5G19320.1,len=545,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G19690.1,len=779,ExpAA=273.39,First60=22.40,PredHel=12,Topology=i21-43o86-108i115-137o147-169i176-198o213-235i242-264o274-291i304-326o368-390i395-417o517-539i
AT5G19760.1,len=298,ExpAA=32.77,First60=2.47,PredHel=0,Topology=o
AT5G20080.1,len=328,ExpAA=4.86,First60=4.66,PredHel=0,Topology=o
AT5G20090.1,len=110,ExpAA=10.17,First60=8.11,PredHel=0,Topology=o
AT5G20500.1,len=135,ExpAA=21.14,First60=21.14,PredHel=1,Topology=i7-29o
AT5G20520.1,len=308,ExpAA=22.55,First60=21.26,PredHel=1,Topology=i7-26o
AT5G20660.1,len=910,ExpAA=196.48,First60=16.60,PredHel=9,Topology=i44-61o399-421i428-459o474-496i526-545o550-569i582-604o624-646i658-680o
AT5G21990.1,len=554,ExpAA=21.02,First60=0.00,PredHel=1,Topology=o531-553i
AT5G22020.1,len=395,ExpAA=1.22,First60=1.22,PredHel=0,Topology=o
AT5G22350.1,len=427,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G22460.1,len=340,ExpAA=9.17,First60=6.06,PredHel=0,Topology=o
AT5G22740.1,len=534,ExpAA=105.52,First60=20.69,PredHel=4,Topology=o34-56i368-389o404-426i509-531o
AT5G22875.1,len=69,ExpAA=22.19,First60=22.19,PredHel=1,Topology=i7-29o
AT5G23050.1,len=721,ExpAA=9.34,First60=0.00,PredHel=0,Topology=o
AT5G23140.1,len=241,ExpAA=1.27,First60=0.01,PredHel=0,Topology=o
AT5G23250.1,len=341,ExpAA=0.47,First60=0.00,PredHel=0,Topology=o
AT5G23300.1,len=460,ExpAA=9.29,First60=3.65,PredHel=0,Topology=o
AT5G23390.1,len=730,ExpAA=48.63,First60=0.00,PredHel=2,Topology=o569-591i661-683o
AT5G23395.1,len=162,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G23535.1,len=159,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G23575.1,len=593,ExpAA=105.95,First60=2.83,PredHel=4,Topology=o329-348i369-386o444-466i473-495o
AT5G23630.1,len=1179,ExpAA=214.95,First60=30.20,PredHel=10,Topology=i21-43o53-75i202-224o400-422i951-973o978-1000i1012-1034o1059-1081i1094-1113o1133-1155i
AT5G25120.1,len=496,ExpAA=32.33,First60=17.57,PredHel=1,Topology=i2-19o
AT5G25265.1,len=366,ExpAA=22.24,First60=21.57,PredHel=1,Topology=i7-29o
AT5G25450.1,len=122,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G25460.1,len=369,ExpAA=15.62,First60=15.58,PredHel=1,Topology=i7-26o
AT5G25760.1,len=157,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G25900.1,len=509,ExpAA=23.04,First60=22.55,PredHel=1,Topology=i2-24o
AT5G25940.1,len=115,ExpAA=41.86,First60=21.28,PredHel=2,Topology=i36-58o73-91i
AT5G26860.1,len=985,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G27120.1,len=533,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G27330.1,len=628,ExpAA=14.96,First60=0.00,PredHel=1,Topology=o605-627i
AT5G27520.1,len=321,ExpAA=56.78,First60=3.86,PredHel=0,Topology=o
AT5G27540.1,len=648,ExpAA=22.04,First60=0.00,PredHel=1,Topology=o619-641i
AT5G27600.1,len=700,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
AT5G27660.1,len=424,ExpAA=8.86,First60=8.78,PredHel=0,Topology=o
AT5G27710.1,len=335,ExpAA=3.78,First60=3.77,PredHel=0,Topology=o
AT5G27760.1,len=96,ExpAA=14.95,First60=10.14,PredHel=0,Topology=o
AT5G27850.1,len=187,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G28540.1,len=669,ExpAA=22.04,First60=22.02,PredHel=1,Topology=i5-27o
AT5G35080.1,len=282,ExpAA=1.99,First60=1.99,PredHel=0,Topology=o
AT5G35220.1,len=548,ExpAA=167.14,First60=0.07,PredHel=8,Topology=o237-259i289-311o326-346i359-381o396-418i425-447o473-495i516-533o
AT5G36300.1,len=284,ExpAA=0.11,First60=0.06,PredHel=0,Topology=o
AT5G36950.1,len=586,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
AT5G37310.1,len=593,ExpAA=224.44,First60=18.60,PredHel=10,Topology=i2-24o230-252i293-315o330-352i359-381o396-418i455-477o487-509i522-544o559-581i
AT5G38710.1,len=476,ExpAA=0.11,First60=0.02,PredHel=0,Topology=o
AT5G39410.1,len=454,ExpAA=3.08,First60=0.49,PredHel=0,Topology=o
AT5G39500.1,len=1443,ExpAA=0.87,First60=0.08,PredHel=0,Topology=o
AT5G39590.1,len=542,ExpAA=0.12,First60=0.00,PredHel=0,Topology=o
AT5G39600.1,len=127,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G39740.1,len=301,ExpAA=7.29,First60=0.42,PredHel=0,Topology=o
AT5G39950.1,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G40040.1,len=114,ExpAA=1.22,First60=0.00,PredHel=0,Topology=o
AT5G40480.1,len=1923,ExpAA=20.30,First60=0.28,PredHel=1,Topology=o1827-1849i
AT5G40650.1,len=280,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G40710.1,len=272,ExpAA=40.20,First60=17.36,PredHel=2,Topology=i12-34o226-248i
AT5G40770.1,len=277,ExpAA=4.64,First60=4.63,PredHel=0,Topology=o
AT5G40930.1,len=187,ExpAA=19.19,First60=0.00,PredHel=1,Topology=i161-178o
AT5G41210.1,len=245,ExpAA=0.35,First60=0.03,PredHel=0,Topology=o
AT5G41600.1,len=257,ExpAA=57.66,First60=0.00,PredHel=3,Topology=i79-97o101-123i173-195o
AT5G41940.1,len=549,ExpAA=22.31,First60=14.94,PredHel=1,Topology=i47-69o
AT5G42070.1,len=164,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G42480.1,len=801,ExpAA=1.38,First60=0.00,PredHel=0,Topology=o
AT5G42660.1,len=463,ExpAA=21.21,First60=12.83,PredHel=1,Topology=i48-67o
AT5G42850.1,len=134,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G42890.1,len=123,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G43140.1,len=254,ExpAA=7.44,First60=0.00,PredHel=0,Topology=o
AT5G43280.1,len=278,ExpAA=0.10,First60=0.02,PredHel=0,Topology=o
AT5G43460.1,len=154,ExpAA=75.89,First60=20.92,PredHel=3,Topology=i2-24o76-98i111-133o
AT5G43600.1,len=476,ExpAA=14.19,First60=14.10,PredHel=1,Topology=i7-26o
AT5G43970.1,len=99,ExpAA=17.56,First60=8.66,PredHel=1,Topology=i52-69o
AT5G44730.2,len=255,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G45160.1,len=834,ExpAA=43.06,First60=0.07,PredHel=0,Topology=o
AT5G45420.1,len=309,ExpAA=38.14,First60=20.12,PredHel=2,Topology=o36-55i62-84o
AT5G46070.1,len=1082,ExpAA=0.33,First60=0.00,PredHel=0,Topology=o
AT5G46180.1,len=475,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
AT5G46430.1,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G46800.1,len=300,ExpAA=34.53,First60=0.04,PredHel=0,Topology=o
AT5G47030.1,len=203,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
AT5G47040.1,len=888,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
AT5G47120.1,len=247,ExpAA=125.97,First60=13.46,PredHel=7,Topology=o39-56i58-80o90-112i119-141o151-173i180-199o214-236i
AT5G47570.1,len=125,ExpAA=20.92,First60=0.33,PredHel=1,Topology=i78-97o
AT5G47700.1,len=113,ExpAA=7.99,First60=1.33,PredHel=0,Topology=o
AT5G47780.1,len=616,ExpAA=20.54,First60=20.54,PredHel=1,Topology=i7-29o
AT5G48030.1,len=456,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G48580.1,len=163,ExpAA=14.35,First60=14.35,PredHel=1,Topology=i7-25o
AT5G48760.1,len=206,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
AT5G49210.1,len=195,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G49460.1,len=608,ExpAA=3.21,First60=0.00,PredHel=0,Topology=o
AT5G49555.1,len=556,ExpAA=0.98,First60=0.92,PredHel=0,Topology=o
AT5G49900.1,len=957,ExpAA=0.19,First60=0.00,PredHel=0,Topology=o
AT5G50170.1,len=1027,ExpAA=25.85,First60=0.00,PredHel=0,Topology=o
AT5G50330.1,len=479,ExpAA=0.16,First60=0.02,PredHel=0,Topology=o
AT5G50370.1,len=248,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G50850.1,len=363,ExpAA=0.34,First60=0.00,PredHel=0,Topology=o
AT5G51050.1,len=498,ExpAA=18.05,First60=0.00,PredHel=0,Topology=o
AT5G51200.1,len=1839,ExpAA=0.17,First60=0.00,PredHel=0,Topology=o
AT5G51220.1,len=281,ExpAA=0.04,First60=0.01,PredHel=0,Topology=o
AT5G51430.1,len=836,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
AT5G51740.1,len=442,ExpAA=23.76,First60=0.00,PredHel=1,Topology=i106-128o
AT5G52210.1,len=205,ExpAA=0.06,First60=0.06,PredHel=0,Topology=o
AT5G52240.1,len=220,ExpAA=22.92,First60=22.84,PredHel=1,Topology=i13-35o
AT5G52840.1,len=169,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G53070.1,len=221,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G53140.1,len=420,ExpAA=0.67,First60=0.20,PredHel=0,Topology=o
AT5G53470.1,len=338,ExpAA=21.68,First60=21.68,PredHel=1,Topology=i7-29o
AT5G53480.1,len=870,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
AT5G53540.1,len=403,ExpAA=21.69,First60=21.56,PredHel=1,Topology=i12-34o
AT5G53560.1,len=134,ExpAA=20.84,First60=0.00,PredHel=1,Topology=i108-130o
AT5G53650.1,len=72,ExpAA=19.95,First60=19.95,PredHel=1,Topology=o5-27i
AT5G54100.1,len=401,ExpAA=2.38,First60=2.36,PredHel=0,Topology=o
AT5G54540.1,len=297,ExpAA=8.14,First60=0.08,PredHel=0,Topology=o
AT5G54580.1,len=156,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
AT5G54870.1,len=531,ExpAA=23.95,First60=19.48,PredHel=1,Topology=i13-30o
AT5G55200.1,len=302,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G55610.1,len=329,ExpAA=9.45,First60=4.06,PredHel=0,Topology=o
AT5G55710.1,len=209,ExpAA=57.53,First60=2.17,PredHel=3,Topology=o106-123i130-152o172-194i
AT5G56090.1,len=457,ExpAA=162.20,First60=0.57,PredHel=8,Topology=i98-120o183-200i207-229o252-274i295-314o358-375i388-410o415-437i
AT5G56360.1,len=647,ExpAA=13.53,First60=13.53,PredHel=0,Topology=o
AT5G56630.1,len=485,ExpAA=0.15,First60=0.00,PredHel=0,Topology=o
AT5G56650.1,len=438,ExpAA=0.49,First60=0.05,PredHel=0,Topology=o
AT5G56660.1,len=439,ExpAA=0.44,First60=0.27,PredHel=0,Topology=o
AT5G56950.1,len=374,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G57300.1,len=288,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
AT5G57490.1,len=274,ExpAA=0.05,First60=0.05,PredHel=0,Topology=o
AT5G57655.2,len=477,ExpAA=0.50,First60=0.49,PredHel=0,Topology=o
AT5G58270.1,len=728,ExpAA=123.32,First60=0.00,PredHel=5,Topology=i141-163o183-205i268-290o300-322i382-404o
AT5G58710.1,len=204,ExpAA=7.53,First60=7.52,PredHel=0,Topology=o
AT5G58920.1,len=162,ExpAA=15.23,First60=14.41,PredHel=1,Topology=i36-58o
AT5G59150.1,len=217,ExpAA=0.23,First60=0.07,PredHel=0,Topology=o
AT5G59470.1,len=239,ExpAA=119.28,First60=18.46,PredHel=6,Topology=o26-48i61-80o90-112i124-146o171-193i200-222o
AT5G59613.1,len=55,ExpAA=16.18,First60=16.18,PredHel=0,Topology=o
AT5G59960.1,len=359,ExpAA=19.99,First60=0.00,PredHel=1,Topology=o324-346i
AT5G60460.1,len=109,ExpAA=35.86,First60=12.17,PredHel=2,Topology=i41-60o75-97i
AT5G60620.1,len=376,ExpAA=62.31,First60=0.00,PredHel=3,Topology=i77-99o104-122i135-152o
AT5G61030.1,len=309,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
AT5G61780.1,len=985,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
AT5G61790.1,len=530,ExpAA=23.71,First60=1.35,PredHel=1,Topology=o465-487i
AT5G61840.1,len=415,ExpAA=2.81,First60=2.78,PredHel=0,Topology=o
AT5G62050.1,len=429,ExpAA=74.59,First60=0.01,PredHel=1,Topology=o321-343i
AT5G62270.2,len=420,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
AT5G62530.1,len=556,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
